Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE44,OUT018,634.1589966
NCN26,OUT018,1627.666138
FDC11,OUT049,1282.673218
FDV24,OUT035,2296.368164
FDR40,OUT019,267.0747681
NCQ17,OUT049,2638.939697
FDC46,OUT045,2878.442139
NCM18,OUT046,1011.703857
FDK16,OUT046,1522.912964
FDI28,OUT017,1310.227295
FDS11,OUT018,3215.881104
DRD13,OUT046,991.838562
FDL36,OUT035,1426.283813
FDI27,OUT013,782.1234131
FDJ53,OUT019,369.803833
FDS44,OUT045,3817.331055
FDE28,OUT046,3577.163574
FDQ33,OUT018,2283.044922
FDB37,OUT017,4149.459961
FDQ31,OUT045,1381.180664
NCQ05,OUT046,2446.793701
FDE10,OUT013,1893.677856
FDF38,OUT017,666.0785522
FDE50,OUT019,586.3115234
DRG37,OUT010,581.4482422
NCH06,OUT049,3743.25708
FDY14,OUT045,4250.929688
FDO27,OUT017,1665.379395
FDQ19,OUT049,3764.338623
FDZ26,OUT019,541.6248779
FDN51,OUT013,4315.518066
FDK20,OUT035,2034.797607
FDD40,OUT018,2688.855225
DRI25,OUT018,765.8670654
FDH56,OUT017,1888.186035
FDI36,OUT027,5260.916992
DRH11,OUT018,947.3634644
NCV18,OUT017,1508.557373
DRI01,OUT049,2974.780762
DRE48,OUT049,3122.927246
FDS51,OUT035,1035.23938
FDM38,OUT017,1014.873169
FDB60,OUT027,5105.985352
FDY58,OUT035,3929.085938
FDY22,OUT045,2356.211426
FDF11,OUT027,5875.998047
FDZ51,OUT035,1527.781982
FDQ45,OUT017,3133.693359
FDF17,OUT035,3254.743652
NCF31,OUT027,3711.269287
FDA37,OUT013,1807.310059
FDO51,OUT046,761.9937134
FDF34,OUT013,2870.187744
FDD57,OUT018,1237.559692
FDO37,OUT046,3938.417725
FDR49,OUT049,854.7405396
FDS39,OUT049,2387.203857
FDI48,OUT027,1424.739746
DRM35,OUT049,2985.666992
FDV57,OUT035,3105.19751
FDZ55,OUT013,2535.410889
FDI28,OUT035,1301.878296
FDS21,OUT045,973.4781494
FDT34,OUT013,1665.791382
DRI25,OUT035,906.1859741
FDT47,OUT010,422.5731506
DRH39,OUT045,1093.390747
NCD54,OUT045,2161.059814
FDU16,OUT027,2257.659424
NCW29,OUT045,1930.828003
FDV25,OUT027,5681.075684
FDM56,OUT035,1640.669556
FDZ04,OUT027,1965.404785
FDG59,OUT019,17.04488373
FDI56,OUT045,1396.785156
FDS33,OUT035,1497.679932
FDC23,OUT049,2896.457764
FDT11,OUT049,3023.940186
FDG17,OUT045,3929.047363
FDZ44,OUT045,1742.362427
FDJ52,OUT013,2491.375732
DRI23,OUT046,2454.053955
DRE15,OUT010,284.4941101
NCF07,OUT013,1612.749146
NCR29,OUT049,973.0430908
FDE44,OUT019,119.5065765
FDT23,OUT035,1411.56189
NCG06,OUT017,3972.137207
NCU41,OUT010,644.0512695
FDH46,OUT017,1739.742676
FDV31,OUT013,2857.447021
NCT41,OUT027,4151.261719
FDE22,OUT027,4160.649902
FDC26,OUT045,1532.768066
DRF51,OUT017,676.0087891
NCY53,OUT019,371.0192566
FDY21,OUT017,3168.629883
FDL27,OUT013,1094.609131
FDZ34,OUT049,3133.006348
NCF43,OUT010,553.6045532
FDC21,OUT035,1699.704102
FDL26,OUT013,2440.414063
FDT25,OUT010,422.8150635
NCR30,OUT046,1123.373169
DRL23,OUT019,337.3409119
NCR05,OUT049,3102.100586
NCE19,OUT018,834.4737549
FDY07,OUT035,691.7609863
FDB10,OUT017,3948.747559
FDP57,OUT013,1622.099976
FDU48,OUT019,394.2175293
FDH48,OUT035,1398.299927
FDO33,OUT035,1937.946533
NCU29,OUT045,2387.102783
FDW35,OUT046,708.3392334
FDH05,OUT010,750.7957764
FDP26,OUT049,1697.264648
DRG27,OUT035,735.8984985
FDQ33,OUT046,2568.37207
FDH20,OUT010,385.0527954
FDV14,OUT046,1314.687866
DRD01,OUT046,870.4533691
NCI17,OUT049,1579.619629
FDF39,OUT010,1040.03894
FDX37,OUT046,1629.12207
NCX17,OUT035,3561.925781
FDN03,OUT013,4247.952637
NCS41,OUT010,565.826416
FDH34,OUT045,2980.732178
NCX53,OUT018,1979.157593
FDY31,OUT046,2364.04248
FDD20,OUT017,2089.371338
FDE51,OUT045,851.8154297
FDV27,OUT046,1359.717407
FDF16,OUT035,2471.854248
FDZ02,OUT049,1524.61438
NCK05,OUT045,966.7142334
FDM12,OUT027,4574.63623
NCA05,OUT018,2037.722778
FDX33,OUT045,2465.712158
FDM25,OUT049,2842.970215
FDE41,OUT018,1228.856689
FDW14,OUT045,1310.743164
NCD30,OUT046,1464.551514
FDB23,OUT010,903.1085815
FDF45,OUT046,969.0345459
FDW20,OUT017,1927.281982
FDF47,OUT045,2986.703613
NCR05,OUT019,505.1807861
DRB01,OUT046,2978.816406
FDE36,OUT013,2624.733154
FDU56,OUT049,3095.142334
FDB23,OUT049,3679.895752
FDN48,OUT049,1462.192871
FDS43,OUT013,2940.527832
NCN05,OUT013,2895.670166
NCL53,OUT049,2938.700684
FDL56,OUT046,1340.259644
FDH17,OUT018,1290.713379
FDP37,OUT046,2002.297241
FDG09,OUT019,608.8424683
FDA55,OUT045,3785.053955
FDX31,OUT049,3691.283691
FDJ41,OUT045,3968.604492
DRC24,OUT045,2541.185059
FDQ21,OUT035,2049.575439
NCT54,OUT045,1451.511719
FDH08,OUT049,3967.418213
FDY38,OUT018,3348.711914
DRM11,OUT010,787.256897
FDG32,OUT049,3404.31543
NCH18,OUT046,3742.163818
FDI20,OUT035,3772.206055
FDA33,OUT018,2162.57666
FDN45,OUT013,3465.38208
FDT45,OUT010,189.9312134
FDR32,OUT035,3911.561523
FDA48,OUT017,3757.653809
FDN23,OUT017,2476.208252
NCR18,OUT035,728.7785645
FDD45,OUT046,1512.388306
FDI22,OUT018,3003.867432
FDT09,OUT013,2037.773071
DRC24,OUT027,4081.552246
FDT39,OUT046,2395.363281
FDX28,OUT045,1507.305908
FDA50,OUT018,1293.797485
FDT33,OUT027,4178.162109
FDQ60,OUT049,1938.307983
NCM19,OUT018,1623.579712
FDF40,OUT046,3769.674316
NCI30,OUT035,3936.266113
FDK34,OUT049,3900.528809
FDA38,OUT027,4968.711914
FDT02,OUT045,604.4564819
FDC11,OUT017,1293.192749
FDD08,OUT046,727.1940918
NCS29,OUT046,3901.27002
DRI03,OUT010,569.4863281
FDK48,OUT035,1272.612183
FDM52,OUT049,2569.108154
FDP49,OUT035,967.1196289
DRA24,OUT046,2417.782471
NCJ43,OUT049,2888.984619
FDE11,OUT045,2926.420898
FDP01,OUT049,2286.308105
FDQ59,OUT018,1157.617065
FDA43,OUT019,514.0200195
FDL14,OUT017,2409.238037
FDV50,OUT010,493.0699768
FDT01,OUT027,5501.322754
NCC42,OUT035,2432.80127
FDO28,OUT046,1859.374756
FDD32,OUT019,279.1522522
FDV45,OUT035,3196.08374
NCW17,OUT019,450.7690735
NCJ17,OUT027,2398.817383
NCF18,OUT049,3084.760254
FDP01,OUT045,2153.145752
FDH24,OUT045,2394.484863
FDI38,OUT027,6008.289551
FDX03,OUT035,729.8152466
FDY28,OUT046,3486.819336
FDN34,OUT018,2494.203369
FDJ02,OUT045,2375.666992
FDW40,OUT019,366.9841003
FDX03,OUT017,698.9423218
FDE17,OUT027,3774.251221
FDT58,OUT046,2662.830322
FDI38,OUT013,3580.861572
FDW22,OUT035,3920.47998
FDS15,OUT027,2943.443848
NCX06,OUT013,2945.226074
DRK47,OUT035,3957.381836
FDC23,OUT027,4684.374023
FDM56,OUT010,352.1307678
FDP21,OUT046,3122.899658
FDP58,OUT046,3353.568604
FDA27,OUT019,777.1584473
FDK41,OUT019,248.5694275
NCH42,OUT046,3975.789063
FDG29,OUT045,644.7867432
FDW15,OUT018,2110.480225
FDD28,OUT018,778.7016602
FDQ37,OUT049,3054.295654
FDC23,OUT035,2951.472168
FDV13,OUT035,1400.182617
FDK33,OUT046,3437.565186
FDO33,OUT013,1915.535034
FDN21,OUT017,2604.730225
NCW06,OUT027,5389.381348
FDI38,OUT035,3783.080322
FDC21,OUT027,2582.68042
NCS05,OUT046,2003.519531
NCN53,OUT049,824.4561768
FDV40,OUT010,294.4508972
FDG60,OUT017,4065.146484
NCY30,OUT027,4863.593262
FDM40,OUT045,2211.3396
NCO30,OUT046,2875.510254
FDK10,OUT046,2841.592773
FDM36,OUT045,2778.481201
FDN10,OUT013,1841.804565
FDM46,OUT018,1323.322266
FDX50,OUT049,1647.974243
FDP33,OUT045,3835.154785
FDO12,OUT045,2925.207031
FDC28,OUT013,1641.661255
FDO31,OUT045,1290.128784
FDX45,OUT035,2595.017822
FDV21,OUT049,1995.584595
FDH04,OUT049,1425.558594
NCG54,OUT013,2697.762451
FDO13,OUT046,2535.505127
FDA09,OUT027,5004.035156
FDC38,OUT017,1952.171387
NCO42,OUT046,2175.544434
FDL45,OUT049,2051.989258
NCK31,OUT013,799.0812988
FDM39,OUT017,2846.549561
FDC22,OUT010,424.0066223
FDF46,OUT046,1886.948364
FDQ37,OUT045,2826.115234
FDH41,OUT010,801.3997192
FDQ04,OUT046,745.9528809
NCQ02,OUT027,4408.037598
FDJ57,OUT027,5178.928223
NCE07,OUT049,2368.721436
FDE56,OUT013,874.956665
FDI20,OUT049,3704.176514
FDK36,OUT018,674.5648193
FDP08,OUT027,5699.876465
FDF44,OUT017,1982.67627
NCU53,OUT017,2530.723633
FDF47,OUT035,3348.477295
FDS55,OUT010,599.0143433
FDZ52,OUT010,402.7702942
FDL04,OUT018,1367.012817
NCM26,OUT035,2531.982666
FDX43,OUT049,2615.208252
FDP52,OUT049,3864.510254
DRK49,OUT045,665.8616943
FDE38,OUT013,2435.189697
DRF13,OUT035,2664.189941
FDK41,OUT010,241.4996185
FDJ04,OUT027,2927.145508
FDZ44,OUT018,1634.948608
FDS11,OUT013,3817.719971
FDA55,OUT049,3907.281494
NCW53,OUT046,2850.842773
FDB49,OUT027,2442.260254
FDD23,OUT017,3044.740723
NCV42,OUT045,1744.980469
NCZ29,OUT018,1658.416504
FDQ26,OUT013,849.7600098
FDV08,OUT017,701.7727661
FDC53,OUT049,1478.850098
FDV58,OUT010,379.73349
NCP02,OUT019,129.9685974
DRI37,OUT045,839.3008423
FDQ12,OUT049,3812.35083
FDE33,OUT046,1296.645874
FDX27,OUT045,1390.467773
FDM22,OUT017,822.9154053
NCH30,OUT019,352.6441956
FDC04,OUT017,4025.040039
FDO38,OUT046,1257.456665
FDV52,OUT027,3103.151367
FDB32,OUT013,1447.575562
FDV43,OUT018,638.8895264
FDI24,OUT018,2512.853516
FDR40,OUT017,1443.750244
FDW02,OUT049,2135.449707
FDE44,OUT049,773.1299438
FDL38,OUT046,1457.609741
NCT54,OUT010,389.8708191
DRJ39,OUT010,916.8644409
FDW55,OUT049,4085.595947
DRF13,OUT019,408.4526367
NCW17,OUT049,2171.324707
FDP13,OUT035,737.703064
FDS08,OUT018,2438.313965
NCP17,OUT035,982.0428467
NCO53,OUT035,2990.465088
FDH19,OUT045,2743.539795
FDJ04,OUT017,1912.839111
FDG10,OUT049,919.1541748
FDA40,OUT010,322.3967285
FDI53,OUT045,2475.701416
FDU09,OUT010,119.1436462
FDK60,OUT045,1480.570313
FDR43,OUT017,658.5010376
FDW22,OUT017,3872.689453
DRP47,OUT010,601.7439575
DRG48,OUT010,623.8691406
FDA14,OUT035,2579.857666
FDU49,OUT013,1257.261719
FDK28,OUT045,3858.744385
FDT19,OUT046,2876.070068
NCQ42,OUT045,1836.077271
FDD03,OUT045,3590.852783
NCM53,OUT013,1578.748779
NCX53,OUT045,2315.904785
FDV14,OUT027,2241.398193
NCZ54,OUT017,2728.348633
FDB39,OUT013,836.8520508
DRC24,OUT046,2398.480957
FDY36,OUT013,1158.599365
FDN01,OUT035,2841.528564
DRH25,OUT046,874.0618896
FDV08,OUT046,754.8223877
NCP53,OUT049,3854.801025
FDU52,OUT010,437.2393188
NCI42,OUT045,3015.499023
FDZ14,OUT035,2005.957031
FDF11,OUT046,3769.680908
FDQ13,OUT018,1169.704712
FDO32,OUT010,42.28744888
DRJ37,OUT018,2125.833252
FDY43,OUT046,2715.361084
NCT41,OUT017,2507.650391
NCV17,OUT045,2077.94873
FDM04,OUT027,1462.222412
DRB48,OUT018,529.3067017
FDM24,OUT013,2338.724609
FDT37,OUT049,3991.931885
NCO05,OUT010,331.8793335
FDL13,OUT046,3627.154541
FDL15,OUT017,2362.437012
FDB11,OUT018,3118.48291
FDL14,OUT019,375.0995178
FDY10,OUT019,391.4282837
FDJ40,OUT049,1804.671143
NCW18,OUT046,3686.887695
NCY06,OUT013,1907.537109
DRE13,OUT018,1297.581665
FDA26,OUT045,3487.268066
NCE19,OUT010,159.9441986
FDE33,OUT035,1304.311157
DRL59,OUT027,1408.550659
FDY07,OUT046,782.5834961
FDF57,OUT018,2460.069824
FDM58,OUT035,1762.721191
FDP26,OUT027,2776.535156
FDY32,OUT046,2605.294189
FDD51,OUT010,116.2666016
FDU22,OUT018,1650.418457
FDZ49,OUT018,3431.553711
NCI42,OUT017,3527.640381
FDT04,OUT027,1012.177612
NCU41,OUT045,2837.237793
FDS56,OUT045,3881.257813
NCN42,OUT017,2427.230225
FDK34,OUT046,3767.17627
FDB03,OUT017,3928.052734
DRJ25,OUT035,786.4194336
FDT25,OUT027,3284.082764
FDN20,OUT013,2668.439453
FDP09,OUT013,3343.055664
FDM20,OUT019,724.5846558
NCG55,OUT046,1898.709106
NCP14,OUT045,1620.396606
NCH06,OUT046,3437.69043
FDV52,OUT013,1790.699585
NCL07,OUT035,720.7487793
DRJ11,OUT027,5145.697754
DRO59,OUT013,1148.443359
FDW15,OUT010,573.3945923
NCQ30,OUT035,2007.364746
NCN54,OUT019,221.2484741
FDY01,OUT027,2942.536865
FDX39,OUT035,3793.507813
FDH53,OUT027,2282.018311
FDA57,OUT035,720.9584961
NCC07,OUT010,463.9803162
FDU28,OUT013,2905.354004
FDK36,OUT010,65.30332184
FDR36,OUT018,599.9575195
NCQ17,OUT035,2501.297363
FDS28,OUT019,160.9650269
FDE08,OUT045,2325.792236
FDU22,OUT046,1960.23645
FDG41,OUT045,1559.147827
FDO31,OUT010,269.9403992
FDM21,OUT019,621.7850952
FDU40,OUT017,2764.050049
FDV36,OUT018,1722.829102
FDT10,OUT027,1553.077148
FDX38,OUT045,768.2869263
NCU30,OUT027,3957.309814
NCV06,OUT049,3124.769531
FDT16,OUT035,4205.575195
NCP41,OUT027,2314.608398
FDZ56,OUT017,2823.105469
FDC22,OUT035,3074.602295
FDU10,OUT035,728.3307495
FDS46,OUT045,1873.025269
FDO08,OUT049,2647.25415
NCV42,OUT018,1535.86499
FDP33,OUT035,4013.059326
FDJ12,OUT046,3580.043701
FDH04,OUT045,1403.967407
NCU54,OUT013,3410.215576
FDO36,OUT010,620.0830078
FDT37,OUT027,6303.314453
FDD14,OUT010,565.8336182
FDA16,OUT013,3686.918701
NCS42,OUT019,252.2050781
FDP10,OUT019,268.5675354
FDQ28,OUT049,2599.734863
FDK57,OUT010,428.7128601
FDK02,OUT013,1883.732422
FDW47,OUT018,1670.197998
NCC42,OUT018,1998.805054
FDQ37,OUT018,2817.537109
FDL40,OUT046,1408.116333
DRE13,OUT010,268.2998352
FDQ34,OUT027,2749.732178
NCB54,OUT046,1894.600708
FDS48,OUT049,2567.216309
FDO15,OUT045,1074.689087
NCT30,OUT013,776.7318115
FDU49,OUT027,2250.657959
FDE21,OUT046,1997.485718
FDS49,OUT019,279.5083313
FDT38,OUT027,2248.609131
FDZ01,OUT045,1592.167847
FDC41,OUT035,1252.232056
DRG13,OUT010,521.1908569
NCZ42,OUT018,3233.199951
NCM07,OUT045,1338.877197
NCV17,OUT018,1819.912476
DRK39,OUT035,1433.492188
FDS37,OUT018,1621.831055
FDV12,OUT019,314.2704468
NCG19,OUT018,3640.162598
FDS51,OUT013,959.3956299
NCO14,OUT046,703.6952515
FDC38,OUT046,1882.078735
FDN15,OUT046,2233.136963
NCH42,OUT013,3868.355469
FDQ22,OUT046,617.302063
FDC05,OUT013,2969.540527
FDZ31,OUT013,3021.151367
DRJ23,OUT049,3075.955322
FDC52,OUT035,2613.494873
DRD12,OUT010,319.227417
FDV55,OUT017,2385.825684
FDD32,OUT046,1263.974854
FDR01,OUT049,3249.258789
FDY08,OUT019,352.3569336
FDQ45,OUT045,2859.184814
DRN11,OUT027,3677.94458
NCS05,OUT018,1665.328247
FDY32,OUT035,2682.219727
NCD31,OUT045,2593.866943
NCE06,OUT049,2508.990967
NCP14,OUT046,1687.838135
NCF18,OUT019,503.4259033
FDF14,OUT018,2125.464111
FDB22,OUT017,2385.156006
NCH54,OUT049,2767.7771
FDU27,OUT035,797.7193604
FDS58,OUT027,4283.555664
NCU29,OUT035,2631.594238
FDJ57,OUT013,3079.398193
FDL56,OUT049,1329.900879
FDH60,OUT035,3112.794922
FDN24,OUT018,786.5164795
FDD02,OUT017,1984.636719
FDP15,OUT017,4262.25293
FDB28,OUT027,5062.266602
DRC49,OUT045,2378.311768
NCG30,OUT018,1644.924316
FDJ14,OUT049,1330.032349
FDL52,OUT045,676.6184082
NCG19,OUT027,6293.571777
NCN41,OUT035,2011.944214
FDW22,OUT013,3760.983154
FDI02,OUT013,1750.015137
FDV51,OUT045,2514.422119
FDV48,OUT046,1395.640259
NCL17,OUT019,369.7145996
FDP46,OUT045,1357.155396
FDU10,OUT045,607.7305298
FDT37,OUT010,991.3228149
FDI27,OUT035,803.2739868
FDN51,OUT046,4054.55835
FDW07,OUT035,1299.046265
FDN45,OUT049,3560.647461
DRN37,OUT027,4177.480469
DRF48,OUT049,2977.384277
FDP38,OUT019,108.002739
NCX18,OUT027,4882.455566
FDK45,OUT018,1543.838745
FDZ37,OUT049,1397.680786
FDS50,OUT018,3332.249268
NCR54,OUT018,2736.143066
NCS17,OUT035,1499.415405
FDV31,OUT046,2668.447266
DRE27,OUT017,1564.653564
FDN60,OUT013,2522.716309
FDK26,OUT013,3114.92627
FDX37,OUT018,1339.717651
FDW31,OUT046,2944.269531
FDX26,OUT018,2624.101074
DRL49,OUT019,374.0403748
FDU49,OUT017,1363.993408
FDY58,OUT046,3712.378662
FDN03,OUT045,4121.209961
NCV06,OUT010,614.1986084
FDH53,OUT045,1268.141846
FDG31,OUT018,859.5411377
NCC06,OUT045,2068.957031
FDS13,OUT049,3823.78833
FDP16,OUT035,4155.00293
FDA35,OUT013,1922.096558
DRP47,OUT018,3564.437256
FDY28,OUT010,796.1724854
FDY20,OUT035,1443.894287
NCH30,OUT017,1776.229492
NCR29,OUT019,186.5844421
NCP05,OUT013,2443.588379
NCF30,OUT019,310.5299988
FDA08,OUT035,2651.250732
FDN51,OUT027,5977.53418
FDH12,OUT046,1705.598022
FDY39,OUT017,3325.92041
NCO53,OUT045,2799.359375
FDB40,OUT046,2416.399414
FDH02,OUT049,1459.316895
FDY11,OUT027,2020.773438
FDQ09,OUT019,329.7137756
FDP16,OUT013,3981.161621
NCF55,OUT018,489.6885376
FDY09,OUT027,4827.249512
FDY39,OUT045,3244.972412
NCU53,OUT049,2532.267822
NCT41,OUT049,2565.474365
FDJ45,OUT046,650.7423706
FDR28,OUT013,2695.650391
FDN08,OUT013,1807.809082
FDJ07,OUT049,1883.802856
FDZ09,OUT027,4223.239746
FDQ14,OUT017,2403.831299
FDY12,OUT027,1437.818115
FDK57,OUT046,1934.231201
FDD20,OUT049,2070.326172
FDS36,OUT018,1559.996094
FDI40,OUT049,1710.49353
FDJ40,OUT045,1783.538696
FDE08,OUT013,2279.103271
DRK01,OUT013,1508.665283
FDC58,OUT049,710.4153442
FDE50,OUT046,2959.744629
FDX48,OUT035,2550.760986
DRM35,OUT018,2508.888184
FDG41,OUT013,1624.966797
FDB52,OUT046,3784.529541
FDV19,OUT045,2561.626221
DRG48,OUT017,2466.073486
FDI26,OUT013,2875.969482
FDU11,OUT019,389.3614807
FDF59,OUT019,358.3571167
FDR07,OUT049,1486.967407
NCE06,OUT017,2357.473633
FDE10,OUT046,1924.806641
NCO55,OUT046,1694.8573
FDZ13,OUT013,825.9692383
FDT50,OUT017,1611.368774
FDH12,OUT010,372.5533142
FDD21,OUT045,1852.508179
NCM05,OUT013,4283.451172
FDK04,OUT013,906.1287842
FDN33,OUT017,1608.467529
NCM18,OUT010,257.1193237
DRC25,OUT049,1417.3479
FDT47,OUT017,1785.227783
FDD45,OUT027,2895.229492
NCD07,OUT018,1640.214355
NCY54,OUT010,439.7583923
FDL12,OUT049,1004.425049
FDL02,OUT017,1578.838867
FDC60,OUT035,1622.773315
FDR37,OUT017,3128.536377
FDY16,OUT017,3122.188477
FDU26,OUT045,1909.512939
FDN24,OUT013,804.4802856
FDH44,OUT013,2328.100342
FDE23,OUT010,124.820343
FDW60,OUT017,2909.076904
FDQ55,OUT049,1931.897339
FDV32,OUT027,2011.22998
FDV03,OUT010,593.3895874
FDY14,OUT010,929.3994751
NCL55,OUT027,5464.145508
DRF25,OUT017,689.2767944
FDX03,OUT046,691.2871704
FDF40,OUT045,3599.160156
FDX24,OUT010,290.7874756
FDA25,OUT049,1649.838989
FDH21,OUT018,2278.544434
FDB47,OUT010,792.7641602
FDT34,OUT019,327.2912903
FDS39,OUT010,500.1893921
NCU05,OUT046,1274.742676
FDE02,OUT049,1494.37915
FDL25,OUT035,1560.883667
FDC50,OUT049,1521.098633
FDZ32,OUT049,1653.067993
FDV14,OUT045,1275.184326
FDR07,OUT045,1383.277954
FDB26,OUT049,858.654541
NCR50,OUT045,2483.362549
FDP01,OUT018,1936.805786
FDH57,OUT045,1893.388916
FDM60,OUT027,1135.296265
FDA45,OUT017,2658.428223
FDU55,OUT017,4440.625977
FDH40,OUT035,1359.991577
FDG40,OUT019,27.13968658
FDT12,OUT049,3867.293945
DRL59,OUT045,788.2214355
FDT47,OUT018,1539.786133
FDI60,OUT017,1166.255249
DRF51,OUT027,1055.363281
NCK31,OUT049,824.3690186
FDB08,OUT045,2390.897705
FDM44,OUT035,1686.359253
FDD46,OUT018,2164.067139
FDR27,OUT019,377.7412415
FDV56,OUT010,402.9508057
FDM02,OUT049,1356.028442
FDU45,OUT018,1543.291504
FDZ10,OUT017,1999.181641
NCK31,OUT010,108.1798096
FDR27,OUT035,2026.068237
FDF33,OUT013,1615.885254
FDJ36,OUT046,1662.743652
FDP33,OUT049,4023.030518
FDG17,OUT046,4051.348145
FDG47,OUT027,5123.920898
NCW29,OUT046,2007.730591
DRH59,OUT017,1198.676147
FDR32,OUT017,3848.001953
FDP48,OUT035,3305.775391
FDG17,OUT035,4142.355957
DRJ59,OUT017,678.7340698
FDY48,OUT027,2656.310059
FDB02,OUT046,2770.384521
FDN10,OUT019,356.3668213
NCD55,OUT035,719.5054321
FDX34,OUT013,1875.516846
FDZ38,OUT045,2968.133057
DRF37,OUT049,4119.654297
DRL47,OUT019,382.5774841
FDL27,OUT035,1217.895508
NCP53,OUT035,3946.625
FDT03,OUT019,382.2206421
FDJ28,OUT035,3222.872803
FDF40,OUT018,3372.595215
FDA32,OUT035,3766.893799
NCP02,OUT017,961.6292725
FDZ31,OUT045,2959.952881
NCQ29,OUT013,3820.995117
FDP57,OUT010,412.7366943
FDL32,OUT027,2970.039063
DRB01,OUT035,3087.781006
FDJ40,OUT046,1759.058105
FDO24,OUT018,2215.93335
FDO11,OUT018,3307.397217
FDA56,OUT035,2017.644531
FDF02,OUT045,1590.701416
FDA10,OUT013,1847.667358
NCI55,OUT017,2110.846924
FDZ40,OUT010,54.403759
FDV08,OUT049,740.7352905
FDN48,OUT013,1418.612427
FDU57,OUT017,2423.446533
DRF49,OUT013,1769.840698
FDS02,OUT035,3095.180664
FDS43,OUT046,2973.383789
FDT16,OUT013,4219.675293
FDX19,OUT027,5641.700684
FDK15,OUT046,1616.096924
DRA12,OUT049,2415.262207
FDY35,OUT017,888.0583496
NCU42,OUT013,2787.17041
FDD26,OUT013,2997.195557
FDR11,OUT018,2280.210693
NCP53,OUT045,3734.320557
FDP34,OUT045,2600.954102
NCV41,OUT019,333.3009033
FDN20,OUT018,2293.134766
FDZ16,OUT018,2691.168701
FDZ28,OUT049,1965.424316
NCL55,OUT013,3934.244385
NCJ17,OUT046,1408.854858
FDT37,OUT046,3883.89917
FDV51,OUT049,2754.221924
FDZ28,OUT035,1970.311401
FDN27,OUT013,1792.887451
FDS14,OUT019,389.4421692
FDZ58,OUT045,1929.613892
FDD46,OUT046,2343.27002
FDJ03,OUT035,846.6277466
FDU03,OUT010,626.9193726
FDA33,OUT027,3725.635498
NCW53,OUT035,3132.217529
NCC55,OUT017,646.9040527
FDP52,OUT019,647.9477539
FDE39,OUT049,1916.152222
FDB44,OUT035,3758.352539
FDG59,OUT013,592.4157715
FDI05,OUT013,1234.139526
FDF59,OUT045,1876.650024
FDM39,OUT019,587.3405151
FDB14,OUT013,1337.804077
NCS05,OUT019,356.7250061
DRJ35,OUT045,908.7202148
FDO31,OUT019,231.1447449
FDA31,OUT046,2755.005371
FDX40,OUT049,684.6019897
FDW56,OUT045,2946.085205
FDH09,OUT018,660.3465576
FDA52,OUT019,298.6775818
FDF20,OUT019,508.882843
FDE40,OUT046,964.5324097
NCU17,OUT046,1787.223877
NCP14,OUT035,1691.605103
FDN25,OUT027,1762.355225
FDU39,OUT049,921.760376
NCM05,OUT017,3983.376953
FDU07,OUT017,2452.742188
FDF28,OUT049,2049.592285
FDR57,OUT049,2532.181641
FDJ33,OUT013,1855.638428
DRH23,OUT035,916.8431396
FDQ52,OUT046,3807.390869
DRK13,OUT035,3047.172852
FDP09,OUT046,3369.443115
FDR08,OUT027,2721.543701
FDV50,OUT045,1859.449707
FDT13,OUT049,3212.424561
FDJ27,OUT027,2780.164063
FDH21,OUT046,2497.083496
FDW14,OUT027,2348.849609
FDL52,OUT049,733.0101929
FDW28,OUT017,3040.518311
FDL40,OUT049,1483.0896
FDE24,OUT046,2322.875
FDX35,OUT049,3715.158691
FDP46,OUT017,1356.621216
FDX56,OUT045,3476.482422
FDQ45,OUT049,2994.665771
FDK50,OUT027,3870.982178
FDY26,OUT045,3573.980469
FDQ09,OUT017,1875.711548
FDN39,OUT049,2796.46582
FDP13,OUT017,719.7002563
FDR51,OUT013,2325.13623
FDZ49,OUT010,535.0713501
FDL28,OUT018,3228.110596
FDZ10,OUT035,2045.204224
FDK38,OUT013,2326.77832
DRL49,OUT027,3987.336426
FDR15,OUT013,2329.463379
FDQ24,OUT035,4141.393066
FDD56,OUT013,2866.437988
NCR42,OUT046,594.0153198
FDH52,OUT045,1022.509277
FDH57,OUT019,365.1339417
FDR15,OUT010,476.0638123
FDJ34,OUT035,1977.03772
FDW37,OUT035,1440.958008
FDQ23,OUT018,1476.099609
FDP34,OUT013,2637.772949
FDE04,OUT027,4351.597656
FDC48,OUT045,1305.997803
FDA47,OUT019,320.7140503
FDI35,OUT018,2653.40918
NCV05,OUT013,2266.92749
FDR28,OUT045,2700.680908
FDH31,OUT017,1608.50354
FDP59,OUT019,294.5884094
FDS19,OUT018,1047.217896
FDM60,OUT045,679.852356
FDJ44,OUT018,2618.75
DRH51,OUT017,1299.854858
DRC25,OUT017,1488.141846
DRE25,OUT013,1496.980103
NCX05,OUT049,1919.765015
FDR11,OUT017,2563.123047
DRP47,OUT045,3959.286865
DRC49,OUT019,389.8317261
FDQ47,OUT027,1249.565918
FDL20,OUT013,1698.674194
FDM34,OUT035,2031.523438
NCN55,OUT013,3892.532471
FDD41,OUT035,1735.463623
FDE52,OUT049,1448.982544
NCT18,OUT019,456.3439636
FDJ32,OUT018,774.9946899
FDE16,OUT046,3627.948486
FDZ09,OUT045,2564.944336
DRZ11,OUT046,1861.40271
FDK41,OUT049,1319.331299
FDE56,OUT049,976.0351563
